village_name,school,hospital,park,retail
龙舌村委会,323,75,13,261
高家村委会,165,56,8,197
樟树村委会,350,85,21,269
林西村委会,59,28,9,108
桥一村委会,10,2,0,13
破山村委会,295,67,20,214
联明村委会,245,66,17,234
新园村委会,66,26,1,129
上舍村委会,87,31,1,165
双庆浦村委会,82,32,2,132
水湘村委会,84,34,2,150
老浦村委会,65,26,2,122
洋龙村委会,71,34,1,151
荣誉村委会,85,34,2,161
高桥村委会,83,33,2,138
浦沿村委会,10,2,0,13
腰塘村委会,36,15,2,50
新闸村委会,71,31,1,134
黎明村委会,51,17,0,57
一灶村委会,416,82,28,235
上剑山村委会,10,2,0,12
石堰村委会,104,26,7,112
东畈村委会,10,2,0,13
伍梅村委会,393,81,21,235
宜青桥村委会,10,2,0,12
埋马村委会,10,2,0,13
秦堰村委会,259,56,13,217
彭桥村委会,91,33,4,101
六塘村委会,527,106,33,339
傅家路村委会,10,2,0,13
宏兴村委会,284,53,10,260
新建村委会,109,32,8,160
海南村委会,28,9,1,47
大云村委会,55,27,3,91
沧田村委会,10,2,0,13
沧北村委会,128,34,7,212
周西社区,131,44,6,237
万寿寺村委会,172,45,10,242
大古塘村委会,167,47,9,266
云城村委会,10,2,0,12
城中村委会,143,32,9,167
湖塘新村委会,168,26,8,212
新潮村委会,90,33,6,155
新缪路村委会,50,17,5,55
镇东新村委会,33,23,1,49
小安村委会,26,21,1,64
建五村委会,173,43,8,240
元甲村委会,83,21,13,101
三北居委会,216,37,13,98
东门外村委会,45,15,8,73
龙头场村委会,39,13,8,61
西门外村委会,78,19,10,100
双马村委会,80,21,11,95
东渡村委会,83,20,13,92
施公山村委会,83,23,12,96
海甸戎村委会,67,19,10,82
筋竹村委会,74,19,9,97
王家路村委会,77,19,9,102
淞浦村委会,6,1,0,3
新西村委会,469,83,33,276
新东村委会,219,40,4,170
小黄楼村委会,152,21,0,95
孟窑村委会,221,41,4,175
后陈庄村委会,28,11,1,40
丁张庄村委会,4,2,0,0
孙庄村委会,32,14,3,47
大黄楼村委会,108,21,3,79
刘坊村委会,158,21,0,92
宋湾村委会,158,21,0,94
郑河村委会,114,13,7,85
八里河村委会,17,1,0,18
袁庄村委会,90,17,2,74
党庄村委会,167,44,1,136
陈楼村委会,12,5,0,11
秦楼村委会,82,27,1,97
姜庄村委会,14,7,0,26
苟村集村委会,55,15,3,80
前张口村委会,12,6,0,20
祝楼村委会,23,5,0,32
刘海村委会,13,5,0,25
张堂村委会,43,5,0,34
鹿堂村委会,12,3,0,19
东张楼村委会,157,21,0,92
侯楼村委会,9,1,0,7
李胡同村委会,23,4,0,19
马庄村委会,23,5,0,32
刘海村委会,42,8,0,35
胡楼村委会,8,5,0,10
谭楼村委会,31,1,5,62
窑上村委会,93,25,6,98
瓦窑头村委会,94,11,7,87
于庄村委会,100,28,6,111
大高舍村委会,19,13,1,24
兴隆庄村委会,144,9,16,100
朱岗子村委会,82,11,9,85
阎仙垡村委会,50,10,4,69
葫芦垡村委会,28,10,5,64
佛满村委会,17,6,1,24
凤鸣村委会,10,2,0,7
万福村,138,17,10,100
北洋村委会,48,0,6,29
洪住村委会,232,33,9,151
象岗村委会,30,1,2,20
陇上村委会,307,32,10,411
新寨村委会,169,16,9,180
锡西村委会,138,13,6,100
江滨村委会,333,25,8,304
潭蔡村委会,198,15,7,206
石洋村委会,148,9,7,118
华清村委会,461,33,9,435
锡中村委会,167,16,9,181
锡东村委会,145,12,5,131
军埔村委会,78,7,5,70
硕和村委会,101,8,6,85
硕榕村委会,105,8,6,88
硕联村委会,13,1,1,8
楼下村委会,27,1,0,22
秋江村委会,21,3,1,11
北良村委会,34,2,3,12
白石村委会,157,15,6,133
仙美村委会,27,1,0,22
英花村委会,27,1,0,22
坪埔村委会,36,3,4,20
玉联村委会,35,3,4,16
浮山村委会,62,7,2,56
东寮村委会,43,3,2,50
汾水村委会,41,3,5,19
林厝村委会,120,9,7,110
桂东村委会,305,24,12,291
棉洋村委会,320,31,14,287
松山村委会,92,13,1,48
塔西村委会,93,9,2,47
围头村委会,145,6,5,115
湖西村委会,140,6,5,107
厚埔村委会,7,0,0,5
新口村委会,2,2,0,4
建国村委会,201,30,7,158
东关村村委会,19,3,1,28
兴隆宫村委会,26,3,1,25
大龙华村委会,23,3,1,22
小龙华村村委会,20,3,1,28
夏村村委会,28,11,5,10
珊门社区,194,20,2,114
岳村村委会,9,8,0,8
保贤村委会,296,23,16,257
东湖村委会,301,28,17,258
东岸村委会,157,8,11,293
新堂村委会,23,3,0,17
相家庄村委会,15,5,0,16
东曹村村委会,244,18,16,288
莲塘村委会,49,6,11,132
五和村委会,29,3,7,87
小泽村委会,26,2,5,48
沙冲村委会,37,5,1,50
新建村委会,57,5,2,67
三益村委会,57,2,0,109
石步村委会,2,0,0,0
白庙村委会,66,10,1,82
圩塘社区居委会,29,7,0,57
魏村社区居委会,18,11,3,41
安家村村委会,53,7,0,97
东陆村村委会,91,8,1,112
九龙村村委会,74,9,1,85
固村巷村村委会,161,20,22,143
叶家村村委会,63,17,1,120
东桥村村委会,94,16,2,113
何家塘村村委会,339,34,35,233
大马村委会,686,85,39,377
赵二街村委会,1,0,0,2
细吴社区居民委员会,3,1,0,0
建设村委会,18,2,1,7
新村村委会,694,71,71,344
塔山村委会,172,26,16,111
中喻村委会,35,13,3,28
新村居委会,317,66,7,195
新北居委会,24,10,0,28
南陈村委会,367,74,9,249
田吴居委会,323,76,9,208
新东居委会,293,69,9,170
新段居委会,30,8,0,30
街集村委会,21,9,0,26
新圩居委会,15,1,0,26
堰头村委会,205,37,4,92
林后村委会,373,61,3,174
西西周南村委会,377,57,9,160
陈粮村委会,93,22,3,65
嶅阴村委会,21,2,1,44
老屋村委会,684,67,27,524
排头村委会,585,54,19,454
小洋村委会,59,6,2,54
黄竹坑村委会,210,22,14,183
洋潭村委会,539,54,19,440
谢洋村委会,12,4,1,10
培斜村委会,23,5,0,19
新村村委会,21,4,1,22
小马庄村委会,517,31,5,339
荆垌社区居委会,395,29,6,229
柏树刘社区居委会,79,14,1,116
梅山村委会,84,15,1,115
于寨村委会,77,9,4,103
山西乔村委会,344,28,1,270
古城村委会,184,18,1,159
王许村委会,413,27,5,254
东徐村委会,255,12,3,189
侯庄村委会,196,20,12,151
泗义村村委会,52,2,1,53
龙虎村村委会,75,12,4,60
大墓山村村委会,75,2,7,59
顺江村村委会,100,7,3,197
渭水社区居委会,43,8,0,29
王吕村村委会,24,4,0,24
北虎村委会,23,2,0,24
西郝庄村委会,37,6,0,32
东丰庄村委会,7,9,1,21
前胡村委会,29,3,0,37
金家沟村委会,24,6,1,61
环湖村委会,115,9,28,91
正仪村委会,30,12,19,46
阳澄湖村委会,126,11,17,117
新镇村委会,200,28,19,273
合丰社区居委会,97,16,9,134
邵村社区居委会,112,23,12,142
陈巷村委会,72,13,10,150
夏桥村委会,18,11,3,25
大市村委会,96,18,7,137
大唐村委会,105,23,6,149
石浦村委会,52,7,69,46
前白虎涧村委会,15,14,5,12
尚信村委会,72,8,5,86
讲礼村委会,66,18,9,81
常兴庄村委会,218,35,10,124
张各庄村委会,114,15,6,105
上东廓村委会,6,3,6,7
香屯村委会,358,52,19,170
石岭村委会,148,20,1,65
李家埠村委会,352,58,2,225
花园村委会,9,2,1,13
宝峰村委会,567,108,51,561
樟林村委会,1162,163,80,864
横屿村委会,568,93,86,405
西园村委会,227,30,51,154
斗顶村委会,351,52,58,267
健康村委会,1234,148,105,768
鹤林村委会,124,20,8,66
东宿村委会,203,26,5,72
东张村村委会,23,5,1,23
元头村村委会,43,6,4,28
留村村委会,250,35,23,152
雷陈村委会,48,3,1,77
于家庄村委会,22,3,0,22
总十庄村委会,21,3,0,18
盐厂寨村委会,12,2,0,6
盐厂村委会,28,4,0,27
武邱村委会,18,3,0,15
胡士庄寨村委会,15,0,0,13
周头村委会,16,0,0,13
东小留村委会,16,0,0,12
西小留村委会,3,2,0,5
海滩村委会,19,5,3,13
留章村委会,30,2,0,16
陈家庄村委会,20,4,0,16
马于村委会,22,5,0,19
东赵家庄村委会,25,5,0,26
北冻光村委会,18,4,0,24
北辛庄村委会,30,4,0,15
南辛庄村委会,23,4,0,28
前彭头村委会,20,4,0,27
后彭头村委会,121,16,12,106
西队村委会,8,0,0,8
吕家庄村委会,36,2,0,25
光灿村委会,308,51,15,187
屯尚村委会,26,1,0,14
万庄村委会,17,1,0,19
田村村委会,14,1,0,17
北旺村委会,15,8,0,24
东曹村委会,19,4,1,14
南张里村委会,12,2,0,6
候城村委会,14,3,0,13
管洽村委会,207,30,6,103
安家庄村委会,52,7,6,38
王家庄村委会,184,33,10,340
前蔡村委会,190,46,11,401
可慕村委会,41,11,6,46
桥头村委会,175,35,10,356
后蔡村委会,205,39,13,199
前埔村委会,230,47,11,397
庵前村委会,110,38,6,236
下官路村委会,92,27,5,200
井边村委会,75,23,7,146
洋尾村委会,115,49,5,196
官田村委会,174,61,8,238
张林村委会,512,111,20,789
梧埭村委会,546,123,23,880
宫口村委会,584,128,25,911
桂林村委会,558,130,28,1013
坊脚村委会,479,112,23,926
江头回族村委会,551,125,21,1127
溪边回族村委会,574,128,26,1103
岸兜回族村委会,579,133,29,1039
鹏头回族村委会,546,125,21,1134
花厅口回族村委会,613,143,29,1111
湖中村委会,20,3,0,12
苏厝村委会,553,134,19,1215
涵口村委会,419,113,18,1111
横坂村委会,462,117,18,1116
涵埭村委会,391,95,18,1008
洋埭村委会,432,100,31,1044
庵上村委会,597,98,37,1036
海尾村委会,553,77,29,871
仙石村委会,530,95,34,1051
高坑村委会,110,34,10,140
龙下村委会,110,33,6,155
许西坑村委会,97,28,10,132
塔头孙村委会,353,101,27,1010
池店村委会,483,94,32,1012
浯潭村委会,411,99,31,984
新店村委会,366,103,25,1002
钱头村委会,432,100,32,1025
洋茂村委会,469,94,33,1013
赤塘村委会,588,105,36,1075
霞福村委会,619,103,36,1104
溜石村委会,61,14,0,91
溪头村委会,116,14,8,82
东山村委会,667,105,31,878
华洲村委会,1017,133,36,1219
清濛村委会,935,120,30,1202
柴塔村委会,356,101,27,996
御辇村委会,577,99,33,1018
唐厝村委会,309,72,24,657
仕春村委会,329,92,25,833
潘湖村委会,134,45,4,212
上方村委会,110,29,10,237
内山尾村委会,288,47,13,381
新丰村委会,284,47,13,369
梧坑村委会,520,70,22,627
秀山村委会,111,38,23,124
湖北村委会,139,33,15,261
西吴村委会,378,61,17,493
埔锦村委会,266,68,14,561
山前村委会,136,48,6,350
英墩村委会,103,30,6,233
古厝村委会,251,47,15,401
旦厝村委会,261,47,15,406
割山村委会,57,2,0,50
玉湖村委会,246,29,7,219
后埔村委会,173,40,8,303
玉溪村委会,81,35,4,155
马坪村委会,110,33,7,138
英林村委会,92,31,8,119
三欧村委会,52,13,9,58
古城营村委会,38,3,0,23
王郭村委会,2,0,1,2
新安村委会,610,75,18,871
新坛村委会,579,71,20,834
斗文村委会,580,72,19,835
秀陇村委会,523,68,16,724
华溪村委会,555,74,17,815
光草洋村委会,556,70,18,763
东埔村委会,427,59,13,564
马栅村委会,2,1,0,0
泗竹埔村委会,473,62,16,657
泗竹仔村委会,523,69,16,750
军屯村委会,593,77,20,866
平湖村委会,591,77,18,849
赵厝寮村委会,552,77,17,821
赤水村委会,600,78,21,877
白沙陇村委会,591,74,21,844
南园村委会,468,63,20,702
西陇村委会,307,32,10,409
新寨村委会,264,22,10,349
小扬美村委会,529,69,18,746
钟潭村委会,488,70,17,696
塔丰村委会,418,65,13,589
塘边村委会,355,50,12,495
新丰村委会,318,39,12,411
松柏岭村委会,69,7,4,74
华市村委会,154,13,5,167
新寮村委会,561,74,21,818
上寮村委会,541,72,18,769
贵政山村委会,404,60,13,534
多年山村委会,33,2,4,16
高明村委会,113,4,3,86
山湖村委会,474,64,19,641
高埕村委会,405,47,14,543
长岭口村委会,71,9,4,75
果陇村委会,148,11,8,183
光南村委会,278,23,11,364
乌石村委会,118,9,7,142
泥沟村委会,19,0,0,10
新村村委会,153,6,8,113
陈厝寨村委会,36,3,1,27
横山村委会,70,6,5,47
宝镜院村委会,27,1,0,22
洪山村委会,72,7,6,55
南村村委会,53,4,3,30
钟堂村委会,72,11,3,79
大陇村委会,55,3,3,37
水寨村委会,69,7,2,50
月屿村委会,152,9,5,161
青洋山村委会,178,19,8,200
华林村委会,162,14,8,152
占梨村委会,14,1,1,8
占苏村委会,188,17,5,195
占陈村委会,154,13,5,169
新寮村委会,129,12,3,139
练江村委会,193,17,6,215
西楼村委会,481,67,17,677
西社西南村委会,460,61,18,665
西社新北村委会,211,19,9,246
莲坛村委会,218,20,5,258
石桥头村委会,492,66,18,699
新松村委会,47,8,1,33
富美村委会,112,6,8,84
冷美村委会,61,1,3,31
竹头村委会,304,31,8,425
泗坑村委会,99,9,5,102
涂洋村委会,14,1,0,13
高埔村委会,86,2,2,47
田丰村委会,94,3,2,49
远光村委会,98,3,2,56
长美村委会,64,2,1,30
溪南村委会,1,0,0,8
尾泉村委会,17,0,0,22
西水疃村委会,23,10,3,33
骆庄村委会,129,12,4,174
马坝村民委员会,429,52,11,250
林前社区居民委员会,15,3,1,27
南村村委会,1,0,0,4
中村村委会,19,4,1,24
北村村委会,36,4,0,26
南故张村村委会,32,4,1,22
北故张村村委会,43,4,1,29
东羊平村村委会,11,1,0,12
岸下村村委会,36,2,0,18
西邸村村委会,41,2,1,21
南东郭村村委会,49,3,1,21
北东郭村村委会,35,5,1,17
马羊村村委会,312,49,8,173
北街社区居委会,409,83,9,314
西街社区居委会,251,42,9,145
东街社区居委会,325,75,6,199
西邵村民委员会,267,44,10,164
王乐田村民委员会,17,4,0,24
刘六庄村民委员会,27,14,0,33
八里庙村民委员会,38,11,0,39
姚寨村民委员会,254,60,5,165
豆堂新村村委会,16,5,0,32
后尧村民委员会,42,10,0,58
田油坊村民委员会,16,3,0,21
常寨村民委员会,16,6,0,25
隆华店村民委员会,21,5,0,18
王河村民委员会,16,6,0,26
代楼村民委员会,57,6,3,56
河套园村委会,34,4,1,48
倪集村民委员会,21,5,0,29
余楼村民委员会,62,8,1,62
崔河村民委员会,26,9,0,33
李庄村民委员会,72,7,1,67
张胡同村委会,78,8,0,80
丁寨社区居委员会,25,2,0,26
赵寨村民委员会,25,2,0,19
邹庄村民委员会,40,3,0,33
冯寨村民委员会,85,9,0,81
仝大营村委会,233,32,8,166
朱庙村民委员会,16,6,0,25
王庄寨村民委员会,16,6,0,25
甄楼村民委员会,27,10,0,36
柳园村民委员会,38,8,0,46
钟口村民委员会,257,44,10,156
赵菜园村民委员会,14,0,0,3
徐集村民委员会,28,6,0,32
晏庄村民委员会,12,5,0,25
张堂村民委员会,254,40,10,175
仵楼村委会,21,5,0,18
旧集村民委员会,24,3,0,22
常庙北街村委会,4,2,0,0
孙庄村民委员会,28,7,0,41
李庙村民委员会,401,79,13,231
杜庄村委会,30,7,0,41
石庄村民委员会,15,6,0,29
柳窑村民委员会,28,7,0,24
西村村民委员会,26,6,0,25
林后村民委员会,5,2,0,2
张庄村民委员会,165,24,1,101
黄庄村民委员会,35,10,0,43
祝庄村民委员会,253,44,10,162
袁白庄村民委员会,13,5,0,16
李庄行政村,17,5,1,24
姚庄寨行政村,51,11,1,46
刘集村民委员会,26,6,0,25
祝口村民委员会,44,6,0,40
何楼村民委员会,25,10,0,28
周楼村民委员会,228,29,1,138
胡庄村民委员会,27,6,0,25
尹黄庄村民委员会,17,6,0,30
杨庄村民委员会,11,2,0,7
黄楼村民委员会,6,2,0,12
杨双庙村委会,17,6,0,13
赵庄村委会,22,5,0,20
陈楼寨村委会,16,3,0,15
阎店楼村委会,17,2,0,13
王楼村民委员会,27,6,0,25
梁东村民委员会,13,4,0,23
梁西村民委员会,26,6,0,25
梁南村民委员会,13,4,0,14
夏庄村民委员会,5,3,0,9
南柳村民委员会,16,5,0,33
柏树元村民委员会,27,6,0,25
朱王庄村民委员会,15,1,0,14
王堂村民委员会,20,7,0,15
王善庄村民委员会,27,6,0,25
安赵庄村民委员会,26,6,0,25
安许楼村民委员会,26,6,0,25
高集村民委员会,14,6,0,13
杏花村村民委员会,12,6,0,14
唐菜园村民委员会,21,5,1,37
胡店村民委员会,26,6,0,25
楚天集村民委员会,28,8,1,24
火神台村民委员会,27,6,0,25
榆林集村民委员会,16,7,0,32
卫楼村民委员会,26,6,0,25
霍庄村民委员会,28,6,0,25
陈河村民委员会,34,11,1,29
林庄村民委员会,27,6,0,25
韩双楼村民委员会,30,9,0,26
闫楼村民委员会,14,7,1,5
程楼村民委员会,235,32,8,166
苗庄村民委员会,12,4,1,9
高庄集村民委员会,167,24,1,98
黄庄村民委员会,14,8,0,33
徐楼村民委员会,28,6,0,25
孙井村民委员会,27,6,0,25
安辛庄村民委员会,112,27,3,73
四合村委会,13,7,1,28
双楼村委会,11,3,0,22
李集村委会,24,3,0,29
王楼村委会,27,4,0,23
桑园村委会,26,4,0,23
姚付庄村委会,12,5,0,8
望鲁集村委会,15,1,0,18
周场村民委员会,16,5,0,31
青山村民委员会,27,9,0,34
李庄村民委员会,28,5,0,33
碱刘村民委员会,14,8,0,32
徐楼村民委员会,27,9,0,33
李庄村民委员会,18,4,0,26
李士茂村民委员会,11,3,0,23
李集村民委员会,15,7,0,23
常庄村委会,26,6,0,25
大集东街村民委员会,26,6,0,25
大集西街村民委员会,26,6,0,24
大集北街村民委员会,10,1,0,7
曹海村民委员会,41,8,0,35
胡楼村民委员会,22,6,0,27
徐庄村民委员会,21,1,0,22
刘楼村民委员会,28,6,0,30
任庄村民委员会,5,2,0,2
张庄村民委员会,46,10,0,42
李八庄村民委员会,15,3,0,24
大寺村民委员会,26,6,0,25
姚集村民委员会,186,26,1,111
吴庄村民委员会,26,6,0,25
花王楼村民委员会,11,4,0,13
安庄村民委员会,173,44,1,136
李楼村民委员会,16,6,0,29
葛楼村民委员会,227,29,1,138
胡庄村民委员会,26,6,0,25
殷庙村民委员会,32,9,0,40
文昌阁村民委员会,192,21,3,180
王庄村民委员会,26,5,1,34
毛庄村民委员会,26,6,0,25
丁楼村民委员会,27,6,0,25
常庙村民委员会,89,9,1,111
桑庄村民委员会,141,19,3,88
陈河行政村,37,8,0,38
付海行政村,19,8,1,29
姚万楼行政村,32,5,0,49
南街村委会,204,40,2,148
东北街村委会,157,21,0,91
郭洼村委会,4,2,0,0
孙庄村委会,27,9,0,34
李庄村民委员会,5,3,0,9
阎集村民委员会,24,10,2,22
菜园李村民委员会,13,6,0,5
中张庄村民委员会,15,1,0,14
王堂村民委员会,24,10,0,28
文庄村民委员会,15,1,0,19
朱洪庙村民委员会,15,5,0,21
魏窑村委会,128,33,4,123
丈子头村委会,10,2,0,14
相官村委会,173,17,5,116
上川口村委会,40,18,3,51
张庄村村委会,98,21,5,84
北山村村委会,27,8,1,28
赵家河村村民委员会,0,0,0,0
横溪河村村民委员会,0,0,0,6
三藏寺村村民委员会,14,7,0,12
曹店村村民委员会,2,6,0,2
新周场村村民委员会,45,11,1,44
平湖村村民委员会,6,5,0,11
姚家港村村民委员会,0,0,0,0
仙女村村民委员会,4,1,0,4
周场村村民委员会,5,1,0,4
向巷村村民委员会,10,3,1,6
五通庙村村民委员会,9,2,0,8
龙泉堂村村民委员会,9,2,0,8
张家桥村村民委员会,8,2,0,8
昙华寺村村民委员会,1,3,0,0
同心桥村村民委员会,23,1,0,9
十八行村委会,12,2,0,10
肖张村委会,13,1,0,5
程杨村委会,13,2,0,23
西街村委会,7,2,0,5
上洋村委会,13,7,1,12
新姜村委会,53,8,4,33
顺家路边村委会,144,26,10,77
弈园村委会,16,8,0,14
谷塘村委会,292,43,13,336
小赭村委会,76,25,4,153
宾舍村委会,67,26,4,169
前梅村委会,71,26,5,190
南钱清村委会,13,5,0,11
凤仪村委会,74,28,4,179
清风村委会,142,33,10,238
联兴村委会,224,17,7,147
基隆村委会,20,6,1,20
花园村村委会,13,3,2,16
靖安村村委会,4,1,0,5
中桥村村委会,10,4,2,20
外沙村村委会,10,3,2,7
辛庄村委会,20,9,0,44
荷叶村委会,239,35,23,156
王家庄村委会,246,35,23,156
乏马村委会,164,22,0,120
岭头村委会,165,22,0,118
大起村委会,11,2,2,18
株木潭村委会,12,2,0,14
石高桥村委会,310,35,10,436
城东村村委会,277,31,7,262
城西村村委会,342,29,9,409
逾桥村村委会,429,34,8,429
众善村村委会,479,41,9,566
革新村村委会,208,34,15,146
城南村村委会,73,15,4,167
灵安村村委会,14,18,5,47
合星村村委会,17,13,3,42
落晚村村委会,593,70,64,505
新生社区居委会,236,17,3,329
新河村村委会,143,20,6,436
永越村村委会,8,7,1,15
永乐村村委会,109,20,6,338
新濮村村委会,107,22,5,374
新星村村委会,184,27,8,488
永联村村委会,21,20,4,69
红星村村委会,22,18,4,93
万星村村委会,113,36,20,221
海星村村委会,27,22,2,47
汇丰村村委会,25,13,4,81
东池村村委会,19,16,4,74
安全村村委会,19,18,5,73
羔羊村村委会,29,16,5,73
马鸣村村委会,27,17,43,41
众安村村委会,27,20,2,55
义马村村委会,27,17,7,93
湘溪村村委会,28,13,6,76
夜明村村委会,27,15,6,94
坝桥村村委会,26,18,4,109
青石村村委会,26,18,4,111
东田村村委会,26,17,6,108
南庄村村委会,26,20,4,47
屈家浜村村委会,27,21,8,65
麻溪村村委会,53,29,5,129
西南村村委会,31,19,2,93
大庄村村委会,22,18,7,71
崇益村村委会,32,10,6,78
光明村村委会,22,16,5,57
吉字浜村村委会,22,18,6,54
永丰村村委会,21,20,6,53
黎明村村委会,210,34,15,144
城郊村村委会,31,17,7,76
上市村村委会,90,23,5,168
东安村村委会,69,16,6,115
民利村村委会,63,16,3,129
留良村村委会,36,14,5,73
御驾桥村村委会,72,18,6,136
南阳村村委会,82,23,6,152
茅桥埭村村委会,80,18,5,145
钱家埭村村委会,82,18,4,145
景卫村村委会,88,20,5,147
上莫村村委会,82,19,5,149
新益村村委会,91,21,6,144
利顺村村委会,15,11,3,56
五丰村村委会,90,19,5,123
芝村村村委会,17,0,0,15
老梅村委会,66,23,11,58
春江村村委会,10,9,4,18
方埠村村委会,13,5,0,16
桥东村村委会,16,1,0,10
东溪村村委会,16,1,0,10
陈庄村委会,23,2,0,12
孙洼村委会,186,34,1,175
北大冉村村委会,18,5,1,35
东吕村村委会,18,5,1,28
南营头村村委会,15,3,1,45
北营头村村委会,16,3,0,22
韦各庄村村委会,188,38,3,120
东梁所村民委员会,204,37,3,119
西梁所村民委员会,235,47,63,255
横山头村委会,131,58,49,311
洋河村委会,158,55,49,328
虎头山村委会,140,52,50,290
楼山村委会,139,45,49,267
鸡鸣村委会,409,64,74,276
下保宅前村委会,30,8,0,29
吴岙村委会,6,2,0,5
下岙村委会,400,57,73,240
吴山村委会,92,51,12,294
石粘村委会,79,49,7,240
麻车村委会,75,48,8,251
花桥村委会,71,11,5,28
横塘村委会,80,54,7,271
沧浦村委会,120,21,4,104
芳田村委会,38,9,0,25
九份村委会,134,23,3,120
后陈村委会,94,52,12,300
东普村委会,106,59,24,332
下洋林村委会,112,59,12,337
七份岸村委会,146,23,3,119
前陈村委会,95,61,9,325
祝家洋村委会,558,42,47,257
西洋村委会,166,49,11,190
腾蛟居委会,167,49,11,193
山北居委会,57,9,3,83
洪家村委会,114,48,8,189
戴家村委会,144,23,3,115
樟皇村委会,32,30,0,34
横径村委会,68,29,3,44
汇头林村委会,55,16,6,47
前岸村委会,146,23,3,119
三衙桥村委会,168,47,13,157
湖亭村委会,137,45,10,186
茶屿村委会,158,57,14,238
珠山村委会,157,57,12,241
水澄村委会,142,39,9,170
西湾村委会,118,42,10,177
天皇村委会,142,41,9,165
西桐村委会,104,66,7,299
牧屿村委会,144,23,3,114
牧南村委会,102,56,5,246
沈桥村委会,102,61,9,322
五里泾村委会,47,14,1,21
八份村委会,102,55,6,237
渚里村委会,104,60,4,249
姜家村委会,135,20,5,200
马家村委会,84,47,5,200
夹屿村委会,83,51,4,225
埭头蔡村委会,83,51,5,213
金施村委会,202,46,7,208
楼下张村委会,66,50,1,62
长大村委会,89,49,5,159
双峰村委会,103,53,7,208
高坦村委会,201,50,19,269
联树村委会,123,43,7,131
下店村委会,25,5,1,16
光明村委会,87,27,3,139
双凌村委会,93,28,3,127
下村村委会,74,20,3,90
良山村委会,94,30,3,144
殿下村委会,96,35,3,142
念母洋村委会,100,39,4,166
桥外村委会,85,27,3,115
照洋村委会,92,33,3,142
下山后村委会,72,28,2,112
新南岙村委会,48,16,1,70
里宅村委会,38,14,1,65
塘岭村委会,116,60,7,249
潘郎村委会,101,43,5,180
前瓦屿村委会,106,61,8,264
田洋季村委会,120,51,9,232
油屿村委会,81,40,9,195
佛陇村委会,45,26,2,95
山市村委会,41,22,1,82
下员山村委会,121,51,9,246
利岙村委会,130,54,10,247
下洋张村委会,66,22,3,65
松建村委会,78,27,4,80
度爿村委会,47,25,4,34
东洋里村委会,138,11,8,92
城北村委会,83,34,5,86
南鉴村委会,74,40,4,68
蔡洋村委会,61,32,3,69
长屿村委会,61,32,3,70
塘下村委会,61,32,3,70
中厢村委会,61,32,3,69
湾下村委会,57,15,1,38
前洋下村委会,61,38,0,52
上珙村委会,72,31,20,94
茅洋村委会,46,23,8,90
横泾堂村委会,77,37,27,128
江厦村委会,181,46,58,165
杨家村委会,17,12,4,24
二甲村委会,327,61,14,293
新河村委会,216,55,47,355
谢林港村,143,22,8,262
田中村委会,12,4,3,19
莲云村委会,12,4,3,19
东埔村委会,762,67,16,862
凤山村委会,752,67,16,879
花园村委会,707,67,19,817
陈桥村委会,580,60,15,650
大新乡村委会,763,70,23,848
竹围村委会,772,70,23,856
云梯村委会,678,68,19,780
西塘村委会,719,64,18,812
塘边村委会,738,65,14,844
仙田二村委会,277,25,13,248
何王庄村村民委员会,276,25,13,245
宋庄村村民委员会,315,72,10,258
曹店村村民委员会,14,1,0,13
孟庄村民委员会,12,1,0,13
把里村民委员会,200,36,8,157
袁庄村民委员会,33,5,0,22
牟家村民委员会,33,5,0,22
河门头村民委员会,19,6,0,13
郭草滩村民委员会,33,5,0,22
孙白社村民委员会,299,44,6,210
朝阳村委会,298,44,6,219
东赵沟村委会,283,41,5,207
西赵沟村委会,27,4,2,30
龙庄村委会,45,13,5,58
北街村委会,12,1,0,3
谒山村村委会,27,2,0,44
大册营村村委会,25,3,0,28
方上村村委会,24,3,0,27
北宋村村委会,25,2,0,48
夜借村村委会,9,4,0,33
小街村委会,23,1,0,11
草坂村委会,3,2,2,3
邹塘村委会,26,4,2,20
蔡坑村委会,77,27,6,79
衍后村委会,209,41,20,193
长福村委会,45,15,6,34
埔美山村委会,144,36,11,83
林前村委会,14,1,5,5
田址村委会,231,40,24,206
颜厝村委会,26,5,0,6
李庄村委会,26,5,0,6
石洪村委会,14,1,1,9
兰田村委会,14,1,1,9
文卿村委会,11,2,1,15
潘铺村委会,9,2,0,8
双峰居委会,239,25,9,313
下东埔村委会,263,23,9,356
练南村委会,229,21,9,299
华桥村委会,227,19,9,303
潮东村委会,226,19,9,299
陇美村委会,249,24,9,353
东溪村委会,118,7,5,172
溪南村委会,271,21,12,390
拱桥村委会,260,21,12,390
拱上村委会,275,23,11,389
洋汾陈村委会,272,22,11,401
洋汾林村委会,290,25,13,376
西沟村委会,285,24,12,386
沟头村委会,285,25,13,383
上西沟村委会,189,11,8,221
英大埔村委会,289,28,14,392
东沟村委会,278,23,9,361
西港村委会,248,21,10,308
陈禾陂村委会,201,14,7,244
大宅村委会,70,5,6,51
简朴村委会,94,6,3,82
西岐村委会,215,16,10,331
深沟村委会,214,16,10,334
溪美朱村委会,205,12,7,279
华里西村委会,242,18,9,375
上底村委会,258,20,12,379
仙港村委会,268,23,13,398
塭美村委会,115,9,11,89
美西村委会,192,10,11,285
下方村委会,260,7,14,375
